,rating,title,text,parent_asin,category
2425,5.0,Nutty taste. Light crunch and a bit of sweetness,"I eat breakfast cereal 4 times a week and have been eating this specific cereal for 4 years.  A bit of sweetness but not too much, crunchy but not teeth shattering, and excellent nutty flavor.  It has a touch of granola and I add a but more.  So my recipe is 1/2 + Cup Cascadian Farms Honey Oat Crunch plus 3 T Nature's Path Pumpkin Seed and Flax + ice cold milk + a splash of whole cream.  Such a treat and  great way to start the day.",B074H6R3NN,Grocery_and_Gourmet_Food
2426,5.0,Excellent alternative,This pasta was an excellent substitution!,B001HTFZXA,Grocery_and_Gourmet_Food
2427,5.0,Very nice and fresh,This was a Valentine's gift. Perfect. Fresh and flavorful.<br />Highly recommend.,B08PN8JG5T,Grocery_and_Gourmet_Food
2428,5.0,Fantastic tea! I am very concerned about the additional ...,Fantastic tea! I am very concerned about the additional ingredients that other tea companies use but know that because this has no middle man I'm getting a high quality product. I love having this as &#34;reading tea&#34;,B08M1WDNRL,Grocery_and_Gourmet_Food
2429,5.0,Perfect,It was just as described and arrived very quickly.,B0B5KCX244,Grocery_and_Gourmet_Food
2430,5.0,Wide variety of price points on this and I’m not sure why,"Wide variety of price points on this and I’m not sure why. Of the sugar-free maple syrup flavors, this one is the most tolerable with regards to the flavor and consistency. It’s definitely worth five dollars or under, why on earth you occasionally find it listed  for eight or $10 I have no idea and do not buy it at that point. Grab this baby when it’s in the three dollar range in you’re good to go.",B0057FT572,Grocery_and_Gourmet_Food
2431,5.0,Phenomenal Flavor,"This is my new favorite seasoning.<br /><br />I washed and cut up some potatoes, tossed them in olive oil and then generously tossed them with this seasoning. I put them in a foil pan and grilled them on the grill for about 20 minutes.<br /><br />Amazing!<br /><br />The flavors are bright and fresh. The citrus really wakes up food and hubby thought these were the best potatoes we'd ever grilled.<br /><br />I will purchase this seasoning again and again.<br /><br />And I definitely recommend you try this seasoning.  We absolutely love it.<br /><br />I hope this helps you.",B09TS1HQZS,Grocery_and_Gourmet_Food
2432,5.0,Tastes fresh.,Yummy!,B01KQBEY9U,Grocery_and_Gourmet_Food
2433,5.0,Pleasantly surprised!,"It tastes good. The bread is fresh and fluffy, not rubbery like some products I’ve tried. Definitely fills the craving for bread. Good on sandwiches.",B0BPJTS8ZN,Grocery_and_Gourmet_Food
2434,5.0,My favorite tea ever,"Usually I don’t drink teas, not a big lover of them, but have slipping issues and bought this one for this reason, but so far is the most delicious tea I ever tried<br />I don’t know if it’s helping to sleep, but the taste and smell are  just amazing , even it’s for evening purposes I am adding in black and green or others teas just for his flavor",B0732QZTVF,Grocery_and_Gourmet_Food
2435,5.0,Excellent,More verity,B078WWFKRQ,Grocery_and_Gourmet_Food
2436,5.0,Very nice mild tea.,Good Taste..packaged nicely. I enjoy drinking it. Mild flavor. I love this tea.,B09HRTRWXQ,Grocery_and_Gourmet_Food
2437,5.0,If you miss the taste of Europe,"Wasa Crispbread comes in different flavors. The multi grain  version is my favorite. This bread tastes well with just a thin spread of butter.  Add ham, cheese, honey, marmalade - pick your favorite.<br />This bread should be stored dry to keep it's crispy cracking taste. But other than fresh bread this one can be stored for some time without going bad. Check the expiration date on the package.<br />It's good for a quick breakfast, a snack between meals or a party where your serve cold cuts.",B0C5YLWXZG,Grocery_and_Gourmet_Food
2438,5.0,Muy buena inversión,"Me gusto mucho , cuaja muy rápido con una cantidad muy muy pequeña",B096HJMKQ3,Grocery_and_Gourmet_Food
2439,5.0,Alice in Wonderland,I always did like tiny things,B0874553B2,Grocery_and_Gourmet_Food
2440,5.0,who makes mincemeat pie anymore?,My husband's favorite pie is Mincemeat....but I can never make it from scratch.  The None Such is a perfect substitute.  I add another minced apple and the pie is delicious!!,B08HY5TH4Y,Grocery_and_Gourmet_Food
2441,5.0,Can’t go wrong with this one!,Anything by this place is excellent!,B08G6X3H8S,Grocery_and_Gourmet_Food
2442,5.0,Nice When Watching Father Brown,Nothing like watching Acorn and BritBox and enjoying authentic British treats!  Pear flavor is unique and enjoyable!,B0B9Y5YY1X,Grocery_and_Gourmet_Food
2443,5.0,Iconic Caffe Latte,"I am having some major surgery coming up.  My doctor recommended a different drink (3 a day for 5 days before surgery - and 3 a day for 2 weeks after). Only problem is the protein drink he recommended was HORRIBLE.  The 5th ingredient is anchovy paste!!  It was truly awful and a hundred bucks for 12 drinks!  So, I asked if I could sub out the awful, super expensive drink for these Iconic drinks.  He agreed!  I ordered the Iconic chocolate truffle, the caffe latte and the vanilla.  Do you like chocolate milk?! Who doesn't, the chocolate truffle tastes like the best chocolate milk you've ever tried!  When I drink the caffe latte I pour it over ice or blend with ice and it's like a really terrific iced coffee!  The vanilla bean is as delicious as it sounds. And they all SMELL good too. Honestly.  All of this, without anything that is bad for you and 20 grams of protein!!  In fact my doctor says he will now recommend these drinks.  When you HAVE to do a meal replacement drink - you have GOT to try these first!  I am soooo grateful for them - for taste and cost!  Plus they are shelf stable!!!  So refrigerate as you need them!  I would give these 10 stars if I could.  Just ordered  more. I never hesitate to update my reviews should new info seem useful. All my reviews reflect my honest, personal experience with the reviewed item - your experience may be different.  I receive/accept NO free products or discounts that are not available to all shoppers.",B06XNTL28Y,Grocery_and_Gourmet_Food
2444,5.0,DELICIOUS!!! VERSATILE!!! ALL NATURAL!!!,"This is the only &#34;flavoring&#34; I've ever purchased that tastes great on fish, meats, veggies, beans, and even when used in place of the orange and grapefruit flavor packets in a pinch.  Delicious!  I even sprinkle it on my oatmeal and plain fruit to &#34;wake up&#34; the flavor of peaches, blackberries, etc. Nothing artificial and just so tasty!  Highly recommend.",B00D1DOTGO,Grocery_and_Gourmet_Food
2445,5.0,Was shocked at the great price of this item,"Unsure why, but it was difficult to find white wine vinegar in my area. So I turned to Amazon. Was shocked at the great price of this item, considering you receive 4 bottles. Was mildly concerned about how the bottles would hold up during shipping, but they arrived at my home safe-and-sound. Have used it several times and am pleased with the mild flavor & odor. Great product!",B0BMKCM1W1,Grocery_and_Gourmet_Food
2446,5.0,Tastes lovely!,Needed something sweet that reminded me when I was a child and my mother baked all the time!,B07N6QX6N7,Grocery_and_Gourmet_Food
2447,5.0,Great nut and dried cranberries mix.,"I first bought this at Costco and fell in love with it. Costco replaced it with another product (not as good) so I did a search and found it at Amazon. The slightly higher price is worth it. It has no salt and plenty of walnuts, almonds, pecans and pumpkin seeds. Best combination I’ve found, although a little fewer cranberries would be better. I will continue to purchase.",B09RKKP6ZJ,Grocery_and_Gourmet_Food
2448,5.0,SO GOOD YOULL THROW UP,So my little bro and I were at Kennywood Amusment park and he one this at a carrnie game. He ate the whole thing in one sitting. I didnt have any. Imagine a 10 year old eating this monsterous sugger stuffed bear. Well we got on a ride and after wards he threw up so much barf was shootting out of his nose and mouth at the same time and flowwed like a river. TREW STORY,B00315HJ8C,Grocery_and_Gourmet_Food
2449,5.0,your kids will love it!!,"I love chicken salt. My kids hate eating veggies, but then I tried this and its a miracle!!! I put this on EVERYTHING green and they love it. If you have kids at home its definitely worth trying!!<br />Thanks Chicken Salt!",B01N3KNVXP,Grocery_and_Gourmet_Food
2450,5.0,It’s hard to find organic oat groats,I used the overnight thermos method to cook these and they were great,B09BP53G4F,Grocery_and_Gourmet_Food
2451,5.0,Great for plain rice or as risotto!,"My family loves risotto, but the standard arborio rice (aka short grain white rice) tends to lead to a blood sugar spike in my fiancé. I decided to try this after some reading online, and we like it even more than the standard arborio rice! The only downside to making risotto with this rice is that it takes *much* longer to cook and reach the desired consistency. If you’re looking for a quick cooking rice, this is not it. But it’s definitely worth it. Even just as a side of rice it’s great.<br /><br />It’s a bit expensive, especially compared to long grain rice, but it’s worth it imo.",B0BCGY9PHQ,Grocery_and_Gourmet_Food
2452,5.0,5 start product,"Just what they said it was, the best.",B0BC94LT8N,Grocery_and_Gourmet_Food
2453,5.0,Good average olive oil.,Thought it wouldn’t be that good but I have been cooking with it for two weeks and it’s been proven in the oven and in they pan.,B0BSXLB4NB,Grocery_and_Gourmet_Food
